,country_region_code,country_region,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
4532,EE,Estonia,2021-07-29,21.0,26.0,163.0,-4.0,-37.0,3.0
4533,EE,Estonia,2021-07-30,7.0,19.0,68.0,-15.0,-37.0,5.0
4534,EE,Estonia,2021-07-31,5.0,17.0,100.0,-4.0,4.0,-5.0
4535,EE,Estonia,2021-08-01,13.0,23.0,111.0,-1.0,5.0,-6.0
4536,EE,Estonia,2021-08-02,19.0,25.0,108.0,-6.0,-31.0,4.0
4537,EE,Estonia,2021-08-03,20.0,24.0,112.0,-5.0,-31.0,4.0
4538,EE,Estonia,2021-08-04,23.0,28.0,161.0,3.0,-31.0,3.0
4539,EE,Estonia,2021-08-05,26.0,31.0,166.0,-1.0,-30.0,2.0
4540,EE,Estonia,2021-08-06,18.0,26.0,159.0,-4.0,-31.0,0.0
4541,EE,Estonia,2021-08-07,6.0,16.0,73.0,-7.0,-2.0,-3.0
4542,EE,Estonia,2021-08-08,24.0,27.0,154.0,9.0,9.0,-7.0
4543,EE,Estonia,2021-08-09,22.0,27.0,107.0,-3.0,-27.0,4.0
4544,EE,Estonia,2021-08-10,26.0,27.0,137.0,2.0,-27.0,2.0
4545,EE,Estonia,2021-08-11,21.0,27.0,110.0,1.0,-27.0,3.0
4546,EE,Estonia,2021-08-12,23.0,28.0,138.0,-1.0,-28.0,2.0
4547,EE,Estonia,2021-08-13,13.0,22.0,144.0,-6.0,-27.0,1.0
4548,EE,Estonia,2021-08-14,7.0,19.0,102.0,-2.0,7.0,-5.0
4549,EE,Estonia,2021-08-15,13.0,22.0,85.0,0.0,9.0,-5.0
4550,EE,Estonia,2021-08-16,19.0,24.0,94.0,-4.0,-26.0,4.0
4551,EE,Estonia,2021-08-17,17.0,20.0,68.0,-6.0,-27.0,4.0
4552,EE,Estonia,2021-08-18,17.0,24.0,68.0,-3.0,-25.0,4.0
4553,EE,Estonia,2021-08-19,23.0,31.0,82.0,-3.0,-27.0,1.0
4554,EE,Estonia,2021-08-20,-9.0,11.0,160.0,-21.0,-71.0,11.0
4555,EE,Estonia,2021-08-21,3.0,14.0,108.0,-4.0,2.0,-4.0
4556,EE,Estonia,2021-08-22,13.0,20.0,115.0,5.0,13.0,-6.0
4557,EE,Estonia,2021-08-23,19.0,24.0,86.0,-1.0,-24.0,3.0
4558,EE,Estonia,2021-08-24,18.0,20.0,74.0,-3.0,-23.0,3.0
4559,EE,Estonia,2021-08-25,11.0,19.0,22.0,-9.0,-25.0,6.0
4560,EE,Estonia,2021-08-26,11.0,19.0,50.0,-9.0,-25.0,5.0
4561,EE,Estonia,2021-08-27,5.0,16.0,55.0,-10.0,-23.0,4.0
4562,EE,Estonia,2021-08-28,3.0,17.0,119.0,1.0,13.0,-4.0
4563,EE,Estonia,2021-08-29,11.0,22.0,101.0,5.0,14.0,-4.0
4564,EE,Estonia,2021-08-30,18.0,23.0,96.0,1.0,-21.0,3.0
4565,EE,Estonia,2021-08-31,20.0,27.0,88.0,4.0,-20.0,3.0
4566,EE,Estonia,2021-09-01,26.0,33.0,78.0,9.0,-23.0,3.0
4567,EE,Estonia,2021-09-02,10.0,21.0,53.0,-2.0,-20.0,2.0
4568,EE,Estonia,2021-09-03,12.0,26.0,40.0,0.0,-18.0,0.0
4569,EE,Estonia,2021-09-04,10.0,23.0,52.0,2.0,10.0,-3.0
4570,EE,Estonia,2021-09-05,17.0,27.0,85.0,6.0,12.0,-3.0
4571,EE,Estonia,2021-09-06,16.0,24.0,55.0,3.0,-19.0,1.0
4572,EE,Estonia,2021-09-07,15.0,23.0,60.0,4.0,-17.0,1.0
4573,EE,Estonia,2021-09-08,14.0,26.0,55.0,5.0,-17.0,1.0
4574,EE,Estonia,2021-09-09,15.0,23.0,80.0,2.0,-17.0,0.0
4575,EE,Estonia,2021-09-10,10.0,21.0,60.0,-1.0,-16.0,0.0
4576,EE,Estonia,2021-09-11,9.0,20.0,106.0,6.0,6.0,-5.0
4577,EE,Estonia,2021-09-12,11.0,23.0,42.0,0.0,4.0,-3.0
4578,EE,Estonia,2021-09-13,10.0,20.0,39.0,-3.0,-16.0,2.0
4579,EE,Estonia,2021-09-14,10.0,17.0,47.0,-2.0,-17.0,2.0
4580,EE,Estonia,2021-09-15,10.0,21.0,53.0,2.0,-17.0,2.0
4581,EE,Estonia,2021-09-16,5.0,15.0,49.0,-8.0,-19.0,1.0
4582,EE,Estonia,2021-09-17,3.0,15.0,52.0,-10.0,-19.0,1.0
4583,EE,Estonia,2021-09-18,-1.0,12.0,58.0,-8.0,2.0,-2.0
4584,EE,Estonia,2021-09-19,5.0,15.0,51.0,-7.0,2.0,-2.0
4585,EE,Estonia,2021-09-20,4.0,13.0,23.0,-10.0,-15.0,3.0
4586,EE,Estonia,2021-09-21,3.0,12.0,28.0,-9.0,-14.0,3.0
4587,EE,Estonia,2021-09-22,5.0,15.0,51.0,-5.0,-11.0,2.0
4588,EE,Estonia,2021-09-23,2.0,12.0,30.0,-12.0,-13.0,3.0
4589,EE,Estonia,2021-09-24,-1.0,13.0,31.0,-14.0,-13.0,2.0
4590,EE,Estonia,2021-09-25,-2.0,12.0,36.0,-13.0,1.0,-1.0
4591,EE,Estonia,2021-09-26,5.0,14.0,97.0,-4.0,3.0,-3.0
4592,EE,Estonia,2021-09-27,3.0,12.0,53.0,-8.0,-10.0,2.0
4593,EE,Estonia,2021-09-28,4.0,12.0,54.0,-7.0,-12.0,2.0
4594,EE,Estonia,2021-09-29,1.0,12.0,38.0,-10.0,-14.0,2.0
4595,EE,Estonia,2021-09-30,2.0,10.0,22.0,-15.0,-15.0,2.0
4596,EE,Estonia,2021-10-01,-2.0,12.0,26.0,-17.0,-16.0,1.0
4597,EE,Estonia,2021-10-02,-4.0,10.0,58.0,-13.0,-3.0,-2.0
4598,EE,Estonia,2021-10-03,1.0,13.0,84.0,-10.0,-3.0,-2.0
4599,EE,Estonia,2021-10-04,1.0,11.0,36.0,-14.0,-14.0,2.0
4600,EE,Estonia,2021-10-05,4.0,12.0,13.0,-14.0,-14.0,2.0
4601,EE,Estonia,2021-10-06,4.0,14.0,40.0,-10.0,-14.0,2.0
4602,EE,Estonia,2021-10-07,3.0,11.0,30.0,-16.0,-15.0,2.0
4603,EE,Estonia,2021-10-08,3.0,12.0,38.0,-15.0,-16.0,0.0
4604,EE,Estonia,2021-10-09,-1.0,10.0,33.0,-13.0,-4.0,-2.0
4605,EE,Estonia,2021-10-10,4.0,12.0,53.0,-10.0,-4.0,-2.0
4606,EE,Estonia,2021-10-11,2.0,9.0,22.0,-16.0,-14.0,3.0
4607,EE,Estonia,2021-10-12,1.0,9.0,18.0,-16.0,-14.0,3.0
4608,EE,Estonia,2021-10-13,1.0,12.0,26.0,-13.0,-15.0,3.0
4609,EE,Estonia,2021-10-14,-1.0,10.0,26.0,-17.0,-15.0,3.0
4610,EE,Estonia,2021-10-15,-7.0,8.0,-11.0,-23.0,-17.0,4.0
4611,EE,Estonia,2021-10-16,-4.0,9.0,14.0,-19.0,-4.0,0.0
4612,EE,Estonia,2021-10-17,6.0,16.0,44.0,-12.0,-4.0,-1.0
4613,EE,Estonia,2021-10-18,-2.0,8.0,8.0,-20.0,-15.0,4.0
4614,EE,Estonia,2021-10-19,0.0,9.0,22.0,-15.0,-15.0,3.0
4615,EE,Estonia,2021-10-20,-5.0,6.0,-16.0,-21.0,-16.0,5.0
4616,EE,Estonia,2021-10-21,-2.0,9.0,13.0,-20.0,-17.0,4.0
4617,EE,Estonia,2021-10-22,-7.0,7.0,-3.0,-24.0,-18.0,4.0
4618,EE,Estonia,2021-10-23,-11.0,5.0,-3.0,-25.0,-6.0,2.0
4619,EE,Estonia,2021-10-24,-5.0,7.0,33.0,-18.0,-7.0,0.0
4620,EE,Estonia,2021-10-25,-5.0,6.0,17.0,-21.0,-25.0,6.0
4621,EE,Estonia,2021-10-26,-4.0,6.0,17.0,-21.0,-25.0,6.0
4622,EE,Estonia,2021-10-27,-5.0,7.0,11.0,-20.0,-26.0,6.0
4623,EE,Estonia,2021-10-28,-5.0,8.0,20.0,-23.0,-26.0,6.0
4624,EE,Estonia,2021-10-29,-8.0,8.0,28.0,-23.0,-26.0,5.0
4625,EE,Estonia,2021-10-30,-14.0,7.0,37.0,-21.0,-3.0,0.0
4626,EE,Estonia,2021-10-31,-6.0,12.0,48.0,-16.0,-5.0,-1.0
4627,EE,Estonia,2021-11-01,-5.0,8.0,27.0,-19.0,-17.0,5.0
4628,EE,Estonia,2021-11-02,-5.0,9.0,24.0,-16.0,-17.0,5.0
4629,EE,Estonia,2021-11-03,-9.0,7.0,-8.0,-20.0,-17.0,6.0
4630,EE,Estonia,2021-11-04,-7.0,7.0,11.0,-23.0,-18.0,6.0
4631,EE,Estonia,2021-11-05,-10.0,10.0,-13.0,-25.0,-18.0,6.0
4632,EE,Estonia,2021-11-06,-11.0,9.0,-6.0,-24.0,-5.0,3.0
4633,EE,Estonia,2021-11-07,-13.0,4.0,-24.0,-28.0,-9.0,3.0
4634,EE,Estonia,2021-11-08,-5.0,7.0,-11.0,-24.0,-17.0,6.0
4635,EE,Estonia,2021-11-09,-4.0,9.0,2.0,-20.0,-16.0,5.0
4636,EE,Estonia,2021-11-10,-4.0,11.0,-6.0,-21.0,-16.0,5.0
4637,EE,Estonia,2021-11-11,-4.0,9.0,7.0,-22.0,-17.0,5.0
4638,EE,Estonia,2021-11-12,-9.0,10.0,-3.0,-25.0,-17.0,5.0
4639,EE,Estonia,2021-11-13,-11.0,11.0,5.0,-23.0,-4.0,1.0
4640,EE,Estonia,2021-11-14,-3.0,14.0,44.0,-17.0,-9.0,-1.0
4641,EE,Estonia,2021-11-15,-6.0,6.0,-3.0,-23.0,-15.0,5.0
4642,EE,Estonia,2021-11-16,-6.0,6.0,-5.0,-21.0,-15.0,5.0
4643,EE,Estonia,2021-11-17,-7.0,10.0,0.0,-19.0,-16.0,5.0
4644,EE,Estonia,2021-11-18,-7.0,8.0,-3.0,-26.0,-16.0,5.0
4645,EE,Estonia,2021-11-19,-11.0,9.0,-10.0,-26.0,-16.0,5.0
4646,EE,Estonia,2021-11-20,-13.0,7.0,-5.0,-27.0,-4.0,3.0
4647,EE,Estonia,2021-11-21,-11.0,7.0,7.0,-25.0,-7.0,1.0
4648,EE,Estonia,2021-11-22,-7.0,6.0,3.0,-22.0,-15.0,5.0
4649,EE,Estonia,2021-11-23,-6.0,6.0,3.0,-19.0,-15.0,5.0
4650,EE,Estonia,2021-11-24,-5.0,10.0,8.0,-18.0,-15.0,5.0
4651,EE,Estonia,2021-11-25,-8.0,5.0,-13.0,-25.0,-16.0,5.0
4652,EE,Estonia,2021-11-26,-6.0,10.0,1.0,-24.0,-16.0,5.0
4653,EE,Estonia,2021-11-27,-12.0,7.0,0.0,-26.0,-2.0,2.0
4654,EE,Estonia,2021-11-28,-2.0,11.0,57.0,-19.0,-6.0,1.0
4655,EE,Estonia,2021-11-29,-5.0,7.0,5.0,-21.0,-14.0,5.0
4656,EE,Estonia,2021-11-30,-5.0,7.0,1.0,-19.0,-13.0,5.0
4657,EE,Estonia,2021-12-01,-4.0,12.0,9.0,-18.0,-14.0,5.0
4658,EE,Estonia,2021-12-02,-7.0,7.0,-2.0,-24.0,-14.0,5.0
4659,EE,Estonia,2021-12-03,-8.0,10.0,-1.0,-23.0,-15.0,5.0
4660,EE,Estonia,2021-12-04,-8.0,10.0,34.0,-19.0,-2.0,2.0
4661,EE,Estonia,2021-12-05,-3.0,11.0,50.0,-16.0,-5.0,2.0
4662,EE,Estonia,2021-12-06,-3.0,8.0,-8.0,-19.0,-15.0,6.0
4663,EE,Estonia,2021-12-07,-4.0,7.0,-10.0,-20.0,-14.0,6.0
4664,EE,Estonia,2021-12-08,-1.0,14.0,2.0,-16.0,-12.0,5.0
4665,EE,Estonia,2021-12-09,-2.0,10.0,0.0,-22.0,-12.0,5.0
4666,EE,Estonia,2021-12-10,-10.0,8.0,-8.0,-25.0,-14.0,6.0
4667,EE,Estonia,2021-12-11,-8.0,10.0,12.0,-21.0,3.0,3.0
4668,EE,Estonia,2021-12-12,-3.0,10.0,17.0,-19.0,-2.0,2.0
4669,ES,Spain,2020-02-15,2.0,-1.0,26.0,8.0,0.0,-2.0
4670,ES,Spain,2020-02-16,2.0,3.0,13.0,5.0,-1.0,-2.0
4671,ES,Spain,2020-02-17,0.0,1.0,9.0,3.0,3.0,-1.0
4672,ES,Spain,2020-02-18,-2.0,0.0,5.0,4.0,3.0,0.0
4673,ES,Spain,2020-02-19,0.0,1.0,11.0,2.0,3.0,-1.0
4674,ES,Spain,2020-02-20,1.0,1.0,15.0,5.0,3.0,-1.0
4675,ES,Spain,2020-02-21,1.0,2.0,20.0,6.0,2.0,-2.0
4676,ES,Spain,2020-02-22,2.0,2.0,44.0,14.0,2.0,-2.0
4677,ES,Spain,2020-02-23,7.0,10.0,33.0,11.0,1.0,-3.0
4678,ES,Spain,2020-02-24,5.0,3.0,36.0,4.0,-7.0,0.0
4679,ES,Spain,2020-02-25,-2.0,-1.0,17.0,3.0,-6.0,1.0
4680,ES,Spain,2020-02-26,0.0,4.0,11.0,1.0,0.0,0.0
4681,ES,Spain,2020-02-27,4.0,8.0,16.0,6.0,1.0,-2.0
4682,ES,Spain,2020-02-28,-1.0,-7.0,33.0,2.0,-11.0,0.0
4683,ES,Spain,2020-02-29,-1.0,4.0,19.0,6.0,-1.0,-1.0
4684,ES,Spain,2020-03-01,2.0,6.0,6.0,5.0,1.0,-2.0
4685,ES,Spain,2020-03-02,-3.0,1.0,-7.0,-3.0,-3.0,1.0
4686,ES,Spain,2020-03-03,-3.0,3.0,-3.0,1.0,3.0,0.0
4687,ES,Spain,2020-03-04,0.0,4.0,9.0,2.0,3.0,0.0
4688,ES,Spain,2020-03-05,-1.0,2.0,2.0,0.0,2.0,0.0
4689,ES,Spain,2020-03-06,-2.0,2.0,0.0,0.0,-1.0,0.0
4690,ES,Spain,2020-03-07,-1.0,1.0,17.0,4.0,1.0,-1.0
4691,ES,Spain,2020-03-08,4.0,7.0,19.0,8.0,1.0,-2.0
4692,ES,Spain,2020-03-09,-1.0,4.0,12.0,0.0,3.0,-1.0
4693,ES,Spain,2020-03-10,-3.0,18.0,12.0,-1.0,2.0,0.0
4694,ES,Spain,2020-03-11,-5.0,17.0,17.0,-9.0,-2.0,1.0
4695,ES,Spain,2020-03-12,-13.0,27.0,1.0,-16.0,-5.0,3.0
4696,ES,Spain,2020-03-13,-33.0,33.0,-22.0,-32.0,-17.0,8.0
4697,ES,Spain,2020-03-14,-69.0,-8.0,-44.0,-52.0,-31.0,14.0
4698,ES,Spain,2020-03-15,-87.0,-49.0,-76.0,-71.0,-48.0,17.0
4699,ES,Spain,2020-03-16,-80.0,-33.0,-72.0,-71.0,-52.0,23.0
4700,ES,Spain,2020-03-17,-83.0,-39.0,-73.0,-74.0,-59.0,25.0
4701,ES,Spain,2020-03-18,-84.0,-36.0,-73.0,-76.0,-60.0,26.0
4702,ES,Spain,2020-03-19,-88.0,-58.0,-77.0,-80.0,-71.0,31.0
4703,ES,Spain,2020-03-20,-87.0,-39.0,-79.0,-80.0,-66.0,32.0
4704,ES,Spain,2020-03-21,-92.0,-53.0,-87.0,-84.0,-63.0,26.0
4705,ES,Spain,2020-03-22,-94.0,-73.0,-89.0,-87.0,-65.0,22.0
4706,ES,Spain,2020-03-23,-85.0,-46.0,-77.0,-81.0,-65.0,28.0
4707,ES,Spain,2020-03-24,-87.0,-50.0,-79.0,-81.0,-67.0,29.0
4708,ES,Spain,2020-03-25,-87.0,-51.0,-78.0,-82.0,-67.0,30.0
4709,ES,Spain,2020-03-26,-87.0,-52.0,-78.0,-82.0,-68.0,30.0
4710,ES,Spain,2020-03-27,-88.0,-49.0,-80.0,-83.0,-68.0,33.0
4711,ES,Spain,2020-03-28,-92.0,-57.0,-86.0,-86.0,-64.0,26.0
4712,ES,Spain,2020-03-29,-94.0,-76.0,-89.0,-88.0,-64.0,22.0
4713,ES,Spain,2020-03-30,-89.0,-55.0,-80.0,-84.0,-74.0,31.0
4714,ES,Spain,2020-03-31,-92.0,-55.0,-82.0,-84.0,-76.0,32.0
4715,ES,Spain,2020-04-01,-92.0,-53.0,-81.0,-84.0,-75.0,33.0
4716,ES,Spain,2020-04-02,-92.0,-52.0,-81.0,-84.0,-75.0,33.0
4717,ES,Spain,2020-04-03,-89.0,-48.0,-82.0,-84.0,-74.0,36.0
4718,ES,Spain,2020-04-04,-92.0,-56.0,-86.0,-86.0,-65.0,26.0
4719,ES,Spain,2020-04-05,-94.0,-77.0,-90.0,-89.0,-68.0,23.0
4720,ES,Spain,2020-04-06,-87.0,-51.0,-79.0,-83.0,-74.0,31.0
4721,ES,Spain,2020-04-07,-89.0,-41.0,-79.0,-83.0,-74.0,31.0
4722,ES,Spain,2020-04-08,-88.0,-31.0,-77.0,-82.0,-74.0,30.0
4723,ES,Spain,2020-04-09,-93.0,-66.0,-83.0,-88.0,-84.0,36.0
4724,ES,Spain,2020-04-10,-96.0,-90.0,-88.0,-92.0,-90.0,42.0
4725,ES,Spain,2020-04-11,-92.0,-44.0,-85.0,-84.0,-63.0,26.0
4726,ES,Spain,2020-04-12,-94.0,-74.0,-89.0,-89.0,-67.0,23.0
4727,ES,Spain,2020-04-13,-90.0,-65.0,-80.0,-85.0,-77.0,32.0
4728,ES,Spain,2020-04-14,-87.0,-41.0,-75.0,-79.0,-67.0,29.0
4729,ES,Spain,2020-04-15,-88.0,-46.0,-77.0,-81.0,-68.0,30.0
4730,ES,Spain,2020-04-16,-88.0,-46.0,-76.0,-80.0,-67.0,30.0
4731,ES,Spain,2020-04-17,-89.0,-45.0,-77.0,-81.0,-67.0,33.0
4732,ES,Spain,2020-04-18,-92.0,-54.0,-85.0,-84.0,-61.0,25.0
4733,ES,Spain,2020-04-19,-95.0,-76.0,-89.0,-89.0,-65.0,22.0
4734,ES,Spain,2020-04-20,-87.0,-56.0,-75.0,-80.0,-66.0,28.0
4735,ES,Spain,2020-04-21,-87.0,-51.0,-77.0,-80.0,-66.0,29.0
4736,ES,Spain,2020-04-22,-87.0,-47.0,-75.0,-80.0,-65.0,29.0
4737,ES,Spain,2020-04-23,-87.0,-51.0,-74.0,-80.0,-67.0,30.0
4738,ES,Spain,2020-04-24,-88.0,-46.0,-76.0,-79.0,-65.0,32.0
4739,ES,Spain,2020-04-25,-92.0,-52.0,-84.0,-83.0,-59.0,25.0
4740,ES,Spain,2020-04-26,-92.0,-66.0,-77.0,-82.0,-62.0,21.0
4741,ES,Spain,2020-04-27,-85.0,-50.0,-65.0,-76.0,-63.0,27.0
4742,ES,Spain,2020-04-28,-85.0,-45.0,-64.0,-75.0,-64.0,26.0
4743,ES,Spain,2020-04-29,-84.0,-41.0,-64.0,-75.0,-63.0,28.0
4744,ES,Spain,2020-04-30,-82.0,-30.0,-63.0,-74.0,-63.0,27.0
4745,ES,Spain,2020-05-01,-94.0,-88.0,-74.0,-86.0,-86.0,40.0
4746,ES,Spain,2020-05-02,-84.0,-31.0,-43.0,-63.0,-53.0,21.0
4747,ES,Spain,2020-05-03,-83.0,-44.0,-44.0,-64.0,-52.0,18.0
4748,ES,Spain,2020-05-04,-75.0,-35.0,-26.0,-62.0,-58.0,23.0
4749,ES,Spain,2020-05-05,-76.0,-32.0,-27.0,-61.0,-58.0,23.0
4750,ES,Spain,2020-05-06,-76.0,-32.0,-25.0,-61.0,-58.0,24.0
4751,ES,Spain,2020-05-07,-76.0,-33.0,-29.0,-63.0,-58.0,24.0
4752,ES,Spain,2020-05-08,-78.0,-34.0,-37.0,-64.0,-57.0,27.0
4753,ES,Spain,2020-05-09,-84.0,-38.0,-49.0,-64.0,-47.0,21.0
4754,ES,Spain,2020-05-10,-86.0,-57.0,-63.0,-72.0,-51.0,19.0
4755,ES,Spain,2020-05-11,-66.0,-28.0,-21.0,-57.0,-52.0,20.0
4756,ES,Spain,2020-05-12,-70.0,-29.0,-35.0,-60.0,-53.0,21.0
4757,ES,Spain,2020-05-13,-69.0,-26.0,-27.0,-58.0,-53.0,21.0
4758,ES,Spain,2020-05-14,-72.0,-30.0,-46.0,-64.0,-54.0,22.0
4759,ES,Spain,2020-05-15,-72.0,-29.0,-36.0,-64.0,-55.0,25.0
4760,ES,Spain,2020-05-16,-76.0,-31.0,-39.0,-59.0,-40.0,17.0
4761,ES,Spain,2020-05-17,-75.0,-41.0,-32.0,-58.0,-38.0,14.0
4762,ES,Spain,2020-05-18,-57.0,-23.0,-1.0,-51.0,-48.0,17.0
4763,ES,Spain,2020-05-19,-58.0,-21.0,-3.0,-51.0,-48.0,18.0
4764,ES,Spain,2020-05-20,-58.0,-20.0,-5.0,-52.0,-48.0,18.0
4765,ES,Spain,2020-05-21,-58.0,-18.0,-7.0,-53.0,-48.0,19.0
4766,ES,Spain,2020-05-22,-60.0,-19.0,-14.0,-53.0,-46.0,20.0
4767,ES,Spain,2020-05-23,-66.0,-23.0,-21.0,-50.0,-29.0,13.0
4768,ES,Spain,2020-05-24,-67.0,-33.0,-25.0,-55.0,-29.0,11.0
4769,ES,Spain,2020-05-25,-44.0,-17.0,8.0,-44.0,-44.0,15.0
4770,ES,Spain,2020-05-26,-45.0,-16.0,9.0,-44.0,-43.0,15.0
4771,ES,Spain,2020-05-27,-45.0,-15.0,10.0,-45.0,-42.0,15.0
4772,ES,Spain,2020-05-28,-44.0,-12.0,11.0,-44.0,-42.0,15.0
4773,ES,Spain,2020-05-29,-47.0,-13.0,2.0,-46.0,-41.0,16.0
4774,ES,Spain,2020-05-30,-52.0,-16.0,2.0,-37.0,-17.0,8.0
4775,ES,Spain,2020-05-31,-57.0,-26.0,-16.0,-49.0,-16.0,7.0
4776,ES,Spain,2020-06-01,-38.0,-16.0,14.0,-42.0,-42.0,14.0
4777,ES,Spain,2020-06-02,-38.0,-11.0,11.0,-40.0,-39.0,13.0
4778,ES,Spain,2020-06-03,-39.0,-10.0,1.0,-42.0,-39.0,14.0
4779,ES,Spain,2020-06-04,-41.0,-10.0,-11.0,-44.0,-39.0,14.0
4780,ES,Spain,2020-06-05,-37.0,-10.0,8.0,-40.0,-37.0,13.0
4781,ES,Spain,2020-06-06,-43.0,-14.0,4.0,-35.0,-13.0,7.0
4782,ES,Spain,2020-06-07,-52.0,-25.0,-21.0,-49.0,-14.0,8.0
4783,ES,Spain,2020-06-08,-29.0,-12.0,0.0,-40.0,-37.0,12.0
4784,ES,Spain,2020-06-09,-31.0,-14.0,6.0,-40.0,-38.0,12.0
4785,ES,Spain,2020-06-10,-28.0,-8.0,12.0,-38.0,-36.0,11.0
4786,ES,Spain,2020-06-11,-31.0,-13.0,-3.0,-42.0,-39.0,13.0
4787,ES,Spain,2020-06-12,-31.0,-9.0,-3.0,-40.0,-36.0,12.0
4788,ES,Spain,2020-06-13,-35.0,-13.0,12.0,-32.0,-7.0,5.0
4789,ES,Spain,2020-06-14,-39.0,-17.0,7.0,-39.0,-3.0,4.0
4790,ES,Spain,2020-06-15,-23.0,-10.0,20.0,-36.0,-34.0,10.0
4791,ES,Spain,2020-06-16,-26.0,-10.0,5.0,-37.0,-34.0,11.0
4792,ES,Spain,2020-06-17,-24.0,-7.0,16.0,-35.0,-34.0,10.0
4793,ES,Spain,2020-06-18,-24.0,-8.0,16.0,-36.0,-34.0,10.0
4794,ES,Spain,2020-06-19,-26.0,-8.0,18.0,-36.0,-32.0,9.0
4795,ES,Spain,2020-06-20,-32.0,-12.0,27.0,-30.0,-4.0,2.0
4796,ES,Spain,2020-06-21,-34.0,-11.0,19.0,-35.0,0.0,0.0
4797,ES,Spain,2020-06-22,-17.0,-6.0,38.0,-31.0,-35.0,7.0
4798,ES,Spain,2020-06-23,-16.0,2.0,42.0,-28.0,-34.0,5.0
4799,ES,Spain,2020-06-24,-30.0,-29.0,42.0,-40.0,-47.0,10.0
4800,ES,Spain,2020-06-25,-18.0,-1.0,24.0,-32.0,-33.0,7.0
4801,ES,Spain,2020-06-26,-22.0,-4.0,24.0,-32.0,-32.0,6.0
4802,ES,Spain,2020-06-27,-29.0,-11.0,33.0,-29.0,-6.0,0.0
4803,ES,Spain,2020-06-28,-31.0,-9.0,19.0,-34.0,6.0,-2.0
4804,ES,Spain,2020-06-29,-13.0,-6.0,37.0,-30.0,-32.0,6.0
4805,ES,Spain,2020-06-30,-13.0,-4.0,35.0,-29.0,-30.0,6.0
4806,ES,Spain,2020-07-01,-14.0,-3.0,30.0,-29.0,-31.0,6.0
4807,ES,Spain,2020-07-02,-13.0,-1.0,29.0,-29.0,-31.0,6.0
4808,ES,Spain,2020-07-03,-18.0,-3.0,31.0,-29.0,-30.0,4.0
4809,ES,Spain,2020-07-04,-25.0,-10.0,43.0,-26.0,-3.0,-1.0
4810,ES,Spain,2020-07-05,-24.0,2.0,28.0,-30.0,5.0,-3.0
4811,ES,Spain,2020-07-06,-10.0,-3.0,45.0,-27.0,-33.0,5.0
4812,ES,Spain,2020-07-07,-12.0,-4.0,51.0,-26.0,-33.0,5.0
4813,ES,Spain,2020-07-08,-13.0,-4.0,47.0,-27.0,-31.0,5.0
4814,ES,Spain,2020-07-09,-13.0,-3.0,46.0,-27.0,-31.0,5.0
4815,ES,Spain,2020-07-10,-19.0,-6.0,37.0,-29.0,-30.0,4.0
4816,ES,Spain,2020-07-11,-27.0,-12.0,44.0,-27.0,-2.0,-1.0
4817,ES,Spain,2020-07-12,-27.0,-3.0,24.0,-31.0,6.0,-3.0
4818,ES,Spain,2020-07-13,-10.0,-4.0,58.0,-27.0,-31.0,4.0
4819,ES,Spain,2020-07-14,-12.0,-4.0,50.0,-27.0,-32.0,5.0
4820,ES,Spain,2020-07-15,-12.0,-3.0,47.0,-28.0,-30.0,4.0
4821,ES,Spain,2020-07-16,-13.0,-5.0,46.0,-30.0,-31.0,5.0
4822,ES,Spain,2020-07-17,-20.0,-6.0,42.0,-31.0,-30.0,4.0
4823,ES,Spain,2020-07-18,-29.0,-12.0,48.0,-29.0,-1.0,-1.0
4824,ES,Spain,2020-07-19,-28.0,-4.0,31.0,-33.0,7.0,-3.0
4825,ES,Spain,2020-07-20,-12.0,-4.0,58.0,-30.0,-33.0,4.0
4826,ES,Spain,2020-07-21,-14.0,-4.0,54.0,-30.0,-33.0,5.0
4827,ES,Spain,2020-07-22,-14.0,-4.0,56.0,-31.0,-30.0,5.0
4828,ES,Spain,2020-07-23,-14.0,-4.0,57.0,-31.0,-31.0,5.0
4829,ES,Spain,2020-07-24,-21.0,-6.0,48.0,-33.0,-30.0,4.0
4830,ES,Spain,2020-07-25,-31.0,-18.0,53.0,-30.0,-3.0,-1.0
4831,ES,Spain,2020-07-26,-28.0,-2.0,34.0,-33.0,9.0,-3.0
4832,ES,Spain,2020-07-27,-11.0,-3.0,66.0,-31.0,-34.0,4.0
4833,ES,Spain,2020-07-28,-14.0,-4.0,53.0,-32.0,-33.0,5.0
4834,ES,Spain,2020-07-29,-13.0,-3.0,59.0,-32.0,-33.0,5.0
4835,ES,Spain,2020-07-30,-14.0,-4.0,54.0,-32.0,-33.0,4.0
4836,ES,Spain,2020-07-31,-21.0,-9.0,44.0,-34.0,-34.0,4.0
4837,ES,Spain,2020-08-01,-28.0,-10.0,40.0,-31.0,-3.0,-1.0
4838,ES,Spain,2020-08-02,-25.0,1.0,31.0,-33.0,7.0,-2.0
4839,ES,Spain,2020-08-03,-5.0,2.0,74.0,-31.0,-39.0,4.0
4840,ES,Spain,2020-08-04,-9.0,-1.0,78.0,-32.0,-39.0,5.0
4841,ES,Spain,2020-08-05,-9.0,-2.0,83.0,-34.0,-39.0,5.0
4842,ES,Spain,2020-08-06,-11.0,-2.0,80.0,-34.0,-39.0,5.0
